email_id,subject,body,sender,num_urls,has_suspicious_domain,urgency_word_count,label
136,Verify Your Bank Details to Avoid Suspension,"Hi there, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://update-your-info-now.tk/secure immediatly to upgrade for free. Sincerely,
Customer Service",security@paypa1-support.com,1,1,1,1
137,Security Alert: Unusual Sign-in Activity Detected,"Hi there, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://amaz0n-rewards-claim.info/prize to receive your refund today. Sincerely,
Customer Service",billing@netflix-update.ru,3,1,0,1
138,Weekly Team Sync Agenda,"Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Regards,
Admin Team",manager@company.com,0,0,0,0
139,Final Notice: Your Account Has Been Locked,"Dear Customer, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://irs-tax-refund-claim.top/form and entering your bank details. Sincerely,
Customer Service",alerts@bank0famerica.co,2,1,1,1
140,Final Notice: Your Account Has Been Locked,"Dear Customer, we detected unusual activity on your account. Click the link below immediately to verify your identity or your account will be permanently suspended within 24 hours. http://192.168.44.21/verify-account",support@amaz0n-rewards.info,1,1,5,1
141,Important: Your Refund Is Pending Approval,"Hi there, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://192.168.44.21/verify-account or your account will be locked. Thank you,
Team",billing@netflix-update.ru,3,1,4,1
142,Immediate Action Needed: Confirm Your Password,"Hi there, Your package delivery has failed due to an incomplete address. Click http://amaz0n-rewards-claim.info/prize now and pay a small redelivery fee to reschedule. Best regards,
Support Team",alerts@bank0famerica.co,3,1,1,1
143,Welcome to Our Service!,"Hello, Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Cheers,
Priya",notifications@github.com,0,0,0,0
144,Your Order Has Shipped,"Hello, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://company-blog.com/newsletter. Thanks,
Raj",no-reply@zoom.us,0,0,0,0
145,Immediate Action Needed: Confirm Your Password,"Hi there, Dear user, our system detected a policy violation on your account. Verify your information at http://secure-login-verify.com/account within 24 hours to prevent permanent closure.",security@paypa1-support.com,3,1,2,1
146,Your Subscription Is About to Expire,"Hi there, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://appleid-confirm-account.xyz/login or your account will be locked. Thank you,
Team",security@paypa1-support.com,3,1,4,1
147,Your Flight Itinerary Confirmation,"Dear User, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://zoom.us/j/123456789. Regards,
Admin Team",no-reply@zoom.us,0,0,0,0
148,Weekly Team Sync Agenda,"Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Best,
Sarah",billing@vendor.com,0,0,0,0
149,Weekly Team Sync Agenda,"Hello, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Best,
Sarah",support@fedex.com,1,0,0,0
150,Warning: Suspicious Login From New Device,"Hi, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://secure-login-verify.com/account immediately to upgrade for free. Best regards,
Support Team",billing@netflix-update.ru,1,1,3,1
151,Immediate Action Needed: Confirm Your Password,"Hi, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://paypal-security-update.net/confirm and entering your bank details.",security@paypa1-support.com,0,1,2,1
152,Upcoming Webinar: AI in Healthcare,"Dear User, Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Best,
Sarah Please confirm receipt of this email at your earliest convenience.",notifications@github.com,0,0,1,0
153,Urgent: Your Account Will Be Suspended,"Hi, Dear user, our system detected a policy violation on your accont. Verify your information at http://irs-tax-refund-claim.top/form within 24 hours to prevent permanent closure. Best regards,
Support Team",service@microsoft-alerts.xyz,1,1,1,1
154,Congratulations! You Are Selected for a Reward,"Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://irs-tax-refund-claim.top/form within 12 hours. Regards,
Account Services",team@irs-refunds.top,1,1,1,1
155,Invoice #4521 Attached,"Hi there, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Regards,
Admin Team",no-reply@zoom.us,0,0,0,0
156,Security Alert: Unusual Sign-in Activity Detected,"Dear User, Your package delivery has failed due to an incomplete address. Click http://paypal-security-update.net/confirm now and pay a small redelivery fee to reschedule. Thank you,
Team",team@irs-refunds.top,3,1,2,1
157,Your Monthly Newsletter is Here,"Hi, Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Best regards,
Project Team",newsletter@company.com,1,0,0,0
158,Immediate Action Needed: Confirm Your Password,"Your package delivery has failed due to an incomplete address. Click http://update-your-info-now.tk/secure now and pay a small redelivery fee to reschedule. Thanks,
The Team",service@microsoft-alerts.xyz,3,1,1,1
159,New Blog Post: Tips for Remote Work,"Urgent: Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Cheers,
Priya",billing@vendor.com,1,0,1,0
160,Your Package Could Not Be Delivered,"Hi there, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://bank0famerica-alert.com/verify or your account will be locked. Best regards,
Support Team",security@paypa1-support.com,2,1,5,1
161,Meeting Rescheduled to 3 PM Tomorrow,"Hi there, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Thank you,
HR",newsletter@company.com,1,0,0,0
162,Security Alert: Unusual Sign-in Activity Detected,"Hi, Act now! Your subscription expires today. Renew immediately at http://update-your-info-now.tk/secure to avoid losing access to your account permanently. Thank you,
Team",no-reply@appleid-verify.net,1,1,2,1
163,Project Update: Sprint Review Notes,"Urgent: Hello, Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Cheers,
Priya",notifications@github.com,1,0,1,0
164,Immediate Action Needed: Confirm Your Password,"Hello, We were unable to process your recent payment. Please update your billing information immediately at http://netflix-billing-update.ru/pay to avoid service interruption. Sincerely,
Customer Service",billing@netflix-update.ru,2,1,1,1
165,Upcoming Webinar: AI in Healthcare,"Dear Customer, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://company-blog.com/newsletter. Thank you,
HR",manager@company.com,1,0,0,0
166,Invoice #4521 Attached,"Hello, Hi team, sharing my notes from today's call with the client. They are happy with the current progress and requested a demo next week. Thanks,
Raj",billing@vendor.com,1,0,0,0
167,Action Required: Verify Your Identity Now,"Hi there, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://microsoft-support-alert.co/reset and entering your bank details. Sincerely,
Customer Service",service@microsoft-alerts.xyz,3,1,2,1
168,You Have Won a Prize! Claim Now,"Dear User, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://appleid-confirm-account.xyz/login or your account will be locked. Thank you,
Team",billing@netflix-update.ru,3,1,4,1
169,Urgent: Your Account Will Be Suspended,"Dear Customer, Act now! Your subscription expires today. Renew immediately at http://amaz0n-rewards-claim.info/prize to avoid losing access to your account permanently. Thank you,
Team",security@paypa1-support.com,3,1,2,1
170,Your Package Could Not Be Delivered,"Dear User, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://irs-tax-refund-claim.top/form immediately to upgrade for free.",billing@netflix-update.ru,2,1,2,1
171,Verify Your Bank Details to Avoid Suspension,"Hi there, Your package delivery has failed due to an incomplete address. Click http://update-your-info-now.tk/secure now and pay a small redelivery fee to reschedule. Regards,
Account Services",security@paypa1-support.com,3,1,1,1
172,Your Package Could Not Be Delivered,"Dear Customer, We were unable to process your recent payment. Please update your billing information immediately at http://netflix-billing-update.ru/pay to avoid service interruption.",service@microsoft-alerts.xyz,1,1,1,1
173,Invoice #4521 Attached,"Hi, Welcome aboard! We're excited to have you as part of our community. Here's a quick guide to help you get started with your new account. Best regards,
Project Team",newsletter@company.com,0,0,0,0
174,Urgent: Your Account Will Be Suspended,"Hello, We were unable to process your recent payment. Please update your billing information immediately at http://netflix-billing-update.ru/pay to avoid service interruption. Sincerely,
Customer Service",alerts@bank0famerica.co,1,1,1,1
175,Reminder: Submit Your Timesheet,"Dear User, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://company-blog.com/newsletter. Best,
Sarah",manager@company.com,1,0,0,0
