email_id,subject,body,sender,num_urls,has_suspicious_domain,urgency_word_count,label,full_text,clean_text
62,Warning: Suspicious Login From New Device,"Dear User, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://update-your-info-now.tk/secure within 12 hours.",team@irs-refunds.top,1,1,1,1,"Warning: Suspicious Login From New Device Dear User, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://update-your-info-now.tk/secure within 12 hours.",warning suspicious login new device dear user account flagged suspicious activity avoid permanent suspension please confirm login credentials URLTOKEN within hours
63,Welcome to Our Service!,"Urgent: Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Best regards,
Project Team",newsletter@company.com,1,0,1,0,"Welcome to Our Service! Urgent: Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Best regards,
Project Team",welcome service urgent hi friendly reminder submit timesheet week friday pm thanks cooperation best regards project team
64,Urgent: Your Account Will Be Suspended,"Hi there, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://amaz0n-rewards-claim.info/prize within 12 hours. Thank you,
Team",service@microsoft-alerts.xyz,1,1,1,1,"Urgent: Your Account Will Be Suspended Hi there, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://amaz0n-rewards-claim.info/prize within 12 hours. Thank you,
Team",urgent account suspended hi account flagged suspicious activity avoid permanent suspension please confirm login credentials URLTOKEN within hours thank team
65,Warning: Suspicious Login From New Device,"Hello, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://paypal-security-update.net/confirm within 12 hours. Regards,
Account Services",admin@account-verify-center.com,3,1,2,1,"Warning: Suspicious Login From New Device Hello, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://paypal-security-update.net/confirm within 12 hours. Regards,
Account Services",warning suspicious login new device hello account flagged suspicious activity avoid permanent suspension please confirm login credentials URLTOKEN within hours regards account services
66,Your Monthly Newsletter is Here,"Dear User, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Best,
Sarah",billing@vendor.com,0,0,0,0,"Your Monthly Newsletter is Here Dear User, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Best,
Sarah",monthly newsletter dear user hi friendly reminder submit timesheet week friday pm thanks cooperation best sarah
67,Congratulations! You Are Selected for a Reward,"Dear Customer, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://netflix-billing-update.ru/pay or your account will be locked. Thank you,
Team",service@microsoft-alerts.xyz,3,1,3,1,"Congratulations! You Are Selected for a Reward Dear Customer, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://netflix-billing-update.ru/pay or your account will be locked. Thank you,
Team",congratulations selected reward dear customer urgent security notice someone tried access account unrecognized device verify URLTOKEN account locked thank team
68,Your Package Could Not Be Delivered,"Hi there, Your package delivery has failed due to an incomplete address. Click http://192.168.44.21/verify-account now and pay a small redelivery fee to reschedule. Thank you,
Team",security@paypa1-support.com,0,1,2,1,"Your Package Could Not Be Delivered Hi there, Your package delivery has failed due to an incomplete address. Click http://192.168.44.21/verify-account now and pay a small redelivery fee to reschedule. Thank you,
Team",package could delivered hi package delivery failed due incomplete address click URLTOKEN pay small redelivery fee reschedule thank team
69,Action Required: Verify Your Identity Now,Act now! Your subscription expires today. Renew immediately at http://appleid-confirm-account.xyz/login to avoid losing access to your account permanently.,billing@netflix-update.ru,2,1,3,1,Action Required: Verify Your Identity Now Act now! Your subscription expires today. Renew immediately at http://appleid-confirm-account.xyz/login to avoid losing access to your account permanently.,action required verify identity act subscription expires today renew immediately URLTOKEN avoid losing access account permanently
70,New Blog Post: Tips for Remote Work,"Hello, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://company-blog.com/newsletter. Best regards,
Project Team",manager@company.com,0,0,0,0,"New Blog Post: Tips for Remote Work Hello, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://company-blog.com/newsletter. Best regards,
Project Team",new blog post tips remote work hello good news order shipped way track shipment using link URLTOKEN best regards project team
71,Your Flight Itinerary Confirmation,"Dear Customer, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Regards,
Admin Team",team-lead@company.com,0,0,0,0,"Your Flight Itinerary Confirmation Dear Customer, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Regards,
Admin Team",flight itinerary confirmation dear customer hi team quick note meeting tomorrow moved pm conference room let know conflicts schedule regards admin team
72,Warning: Suspicious Login From New Device,Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://192.168.44.21/verify-account immediately to upgrade for free.,service@microsoft-alerts.xyz,3,1,3,1,Warning: Suspicious Login From New Device Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://192.168.44.21/verify-account immediately to upgrade for free.,warning suspicious login new device final warning mailbox storage full incoming emails rejected click URLTOKEN immediately upgrade free
73,Your Payment Failed - Update Billing Information,"Hello, We were unable to process your recent payment. Please update your billing information immediately at http://update-your-info-now.tk/secure to avoid service interruption.",service@microsoft-alerts.xyz,1,1,1,1,"Your Payment Failed - Update Billing Information Hello, We were unable to process your recent payment. Please update your billing information immediately at http://update-your-info-now.tk/secure to avoid service interruption.",payment failed update billing information hello unable process recent payment please update billing information immediately URLTOKEN avoid service interruption
